time,command_1,command_2,command_3,command_4,response_1,response_2,response_3,response_4
90.1231279373169,0,4,0,0,0.727745242763115,0.355214283436738,-0.0169235229999999,0.000196259218968375
90.1430549621582,0,4,0,0,0.728478811740581,0.355265061658506,-0.0170452879999999,-0.00037083702452767
90.1631178855896,0,4,0,0,0.72975291715483,0.355613902183211,-0.017282287,-0.00037083702452767
90.1831588745117,0,4,0,0,0.731164774777388,0.356118337071448,-0.0172955929999999,-0.00089850089975041
90.2031707763672,0,4,0,0,0.732497393466873,0.356663440953485,-0.0172566529999999,-0.000929646266571105
90.2230808734894,0,4,0,0,0.734153007571797,0.357572760949642,-0.0174075929999998,-0.000963723043136078
90.2432467937469,0,4,0,0,0.735915805993259,0.358352055371079,-0.0175921019999999,-0.000963723043136078
90.2631568908691,0,4,0,0,0.738242497169361,0.358980808173444,-0.0178938599999998,-0.000963723043136078
90.2831099033356,0,4,0,0,0.740423138756407,0.360464651416761,-0.017930664,-0.000963723043136078
90.3053708076477,0,4,0,0,0.743152188460313,0.361453835561504,-0.018197143,-0.000963723043136078
90.325071811676,0,-4,0,0,0.745866258901704,0.36313834660398,-0.0183864129999999,-0.000218808982483942
90.3463478088379,0,-4,0,0,0.748962562269287,0.364284343376971,-0.018476501,8.09392155161071e-05
90.3662807941437,0,-4,0,0,0.752062629817504,0.365811305294282,-0.0184915769999999,8.09392155161071e-05
90.3862709999084,0,-4,0,0,0.755336868495603,0.367718654359388,-0.0186221919999999,-0.000143066779910939
90.4060678482056,0,-4,0,0,0.759046507436951,0.369876599075105,-0.0189072259999999,-0.000498862454068938
90.426029920578,0,-4,0,0,0.762828259269662,0.371969959662586,-0.0189465329999999,-0.000498862454068938
90.4460759162903,0,-4,0,0,0.767119598763684,0.374374240733512,-0.0190628049999999,-0.000465663766891389
90.4662179946899,0,-4,0,0,0.771391465047056,0.376743196347486,-0.0189713129999999,-0.000465663766891389
90.4861128330231,0,-4,0,0,0.775882163670594,0.379162055476852,-0.0191582639999999,-0.000465663766891389
90.5063807964325,0,-4,0,0,0.780402288507274,0.38196620621782,-0.0191111449999999,0.000490470555783329
90.5261709690094,0,-4,0,0,0.785462101268491,0.384542762119618,-0.0192228389999999,0.000490470555783329
90.5460767745972,0,-4,0,0,0.790395590407106,0.387671330468521,-0.0191795039999999,0.000380650670684712
90.5660438537598,0,-4,0,0,0.795657697739774,0.39059244097927,-0.019065307,0.000380650670684712
90.5861439704895,0,-4,0,0,0.800863449410091,0.394197180474556,-0.0190286249999999,0.000174794308890114
90.6065759658813,0,-4,0,0,0.806035521679725,0.397180348426218,-0.0187661739999999,0.000306367833120103
90.6262907981873,0,-4,0,0,0.811808769799702,0.400887754362097,-0.018721863,0.000306367833120103
90.6463029384613,0,-4,0,0,0.817526425074442,0.404483551588662,-0.0187501219999999,0.000303659498343212
90.6661238670349,0,-4,0,0,0.823220653880177,0.408022996940821,-0.0184122919999999,0.000303659498343212
90.6872367858887,0,-4,0,0,0.82917173362584,0.411886641124806,-0.0183215329999999,0.000270960960798927
90.7071449756622,0,-4,0,0,0.83502728382333,0.416122537699457,-0.0184707639999999,0.000325283418377342
90.727217912674,0,-4,0,0,0.841170736862753,0.419998473532436,-0.0182011719999999,0.000325283418377342
90.7470648288727,0,-4,0,0,0.8471990242789,0.423793697999571,-0.0180894159999999,0.000147445097053112
90.7673819065094,0,-4,0,0,0.853267716975909,0.427908820037599,-0.0178828119999999,0.000147445097053112
90.7876307964325,0,-4,0,0,0.859918697760283,0.432084912284693,-0.0179400019999999,0.000147445097053112
90.8070847988129,0,-4,0,0,0.866106649897004,0.435957741077377,-0.0178672479999998,-0.000171163654876239
